start,duration,confidence,loudness_start,loudness_max_time,loudness_max,loudness_end,pitches,timbre
48.53161,0.25424,1.0,-20.877,0.03309,-3.974,0.0,"[0.902, 0.289, 0.169, 0.131, 0.521, 0.53, 0.111, 0.252, 0.447, 0.224, 0.331, 1.0]","[48.282, -18.022, -52.577, 49.176, 9.047, 27.923, 0.249, -16.395, -8.641, 2.053, 11.878, -3.347]"
48.78585,0.28381,0.786,-22.077,0.05228,-12.316,0.0,"[0.076, 0.038, 0.095, 0.498, 0.137, 0.203, 0.368, 1.0, 0.973, 0.243, 0.108, 0.053]","[39.168, -57.258, -61.575, 77.57, 49.765, 30.918, -17.994, 30.196, 12.959, -20.903, -71.885, 14.977]"
49.06966,0.29025,1.0,-39.786,0.04077,-3.927,0.0,"[1.0, 0.339, 0.336, 0.428, 0.471, 0.772, 0.17, 0.198, 0.214, 0.172, 0.12, 0.682]","[47.157, 18.398, -56.629, 44.23, 6.568, 65.317, 11.626, -28.861, -8.455, 42.379, 7.622, 4.437]"
49.35991,0.13932,0.852,-22.512,0.03783,-10.738,0.0,"[1.0, 0.269, 0.234, 0.35, 0.437, 0.591, 0.688, 0.534, 0.285, 0.572, 0.373, 0.884]","[47.01, 2.625, 44.474, -7.565, 54.898, -21.699, -3.002, 11.946, 2.714, 24.388, 7.166, -24.074]"
49.49923,0.11615,0.282,-15.179,0.01528,-9.848,0.0,"[1.0, 0.086, 0.032, 0.05, 0.05, 0.029, 0.132, 0.305, 0.03, 0.039, 0.034, 0.616]","[46.893, 18.799, 40.684, 39.863, 39.189, -33.514, -13.933, -28.664, -22.951, -1.284, -16.755, -6.997]"
49.61537,0.26707,0.84,-18.154,0.02387,-4.649,0.0,"[1.0, 0.242, 0.169, 0.076, 0.598, 0.822, 0.069, 0.142, 0.325, 0.233, 0.384, 0.865]","[49.312, -3.302, -21.876, 41.11, 8.558, -18.621, 16.031, -20.12, -20.285, 10.945, 11.021, 0.969]"
49.88245,0.28068,0.417,-17.693,0.05931,-13.457,0.0,"[0.033, 0.02, 0.152, 0.171, 0.079, 0.178, 0.224, 1.0, 0.287, 0.097, 0.04, 0.043]","[38.757, -34.495, -76.809, 106.399, 59.733, -2.05, -4.391, 3.451, 2.229, -24.401, -90.486, 9.886]"
50.16313,0.29415,1.0,-40.117,0.03837,-3.703,0.0,"[0.876, 0.639, 0.37, 0.633, 0.897, 0.712, 0.538, 0.52, 0.319, 0.193, 0.274, 1.0]","[44.594, 49.309, -93.81, 110.419, 15.814, 80.579, -11.924, 12.789, 0.494, 41.719, 3.806, 5.915]"
50.45728,0.13968,0.548,-34.817,0.01853,-25.596,0.0,"[0.709, 0.521, 0.632, 0.574, 0.52, 0.607, 0.762, 1.0, 0.628, 0.627, 0.481, 0.451]","[29.489, 122.264, -18.327, 56.062, 14.473, -18.845, -12.15, -28.444, -13.148, 3.784, -27.7, -1.195]"
50.59696,0.11061,1.0,-39.191,0.03014,-15.761,0.0,"[1.0, 0.711, 0.334, 0.563, 0.632, 0.492, 0.185, 0.212, 0.384, 0.327, 0.297, 0.558]","[39.597, -49.009, -63.952, -32.249, -0.509, 22.042, -6.986, -21.969, 0.953, 53.449, 33.902, 0.317]"
50.70757,0.15537,1.0,-22.033,0.02911,-3.798,0.0,"[0.621, 0.194, 0.124, 0.108, 0.263, 0.384, 0.648, 0.59, 1.0, 0.966, 0.922, 0.227]","[51.157, 3.956, -2.179, 25.436, 6.097, 25.205, 24.198, -4.018, -1.504, 21.997, 20.051, -16.992]"
50.86295,0.09905,0.305,-13.287,0.03127,-7.459,0.0,"[0.649, 0.253, 0.121, 0.217, 0.288, 0.451, 0.228, 0.109, 0.155, 0.156, 0.156, 1.0]","[49.295, -10.272, -14.53, -3.495, 58.686, -41.513, -29.061, -1.858, 31.259, 13.866, 0.499, 15.455]"
50.962,0.27964,0.679,-13.599,0.04735,-5.517,0.0,"[0.593, 0.077, 0.117, 0.069, 0.735, 1.0, 0.169, 0.256, 0.226, 0.112, 0.059, 0.588]","[48.588, -15.81, -55.982, 89.57, 61.083, 9.968, -19.626, -22.676, 42.374, 17.983, -73.138, 26.402]"
51.24163,0.29497,1.0,-30.4,0.03935,-3.188,0.0,"[0.523, 0.26, 0.153, 0.653, 0.341, 0.167, 0.246, 0.657, 1.0, 0.08, 0.208, 0.48]","[48.764, 6.286, -38.408, 41.176, 32.552, 60.015, 16.786, 22.374, 3.764, 28.038, -5.969, -0.144]"
51.5366,0.09705,0.817,-22.724,0.03034,-11.897,0.0,"[1.0, 0.53, 0.422, 0.369, 0.399, 0.432, 0.212, 0.213, 0.221, 0.165, 0.252, 0.652]","[42.195, -15.272, -71.696, 38.566, -6.233, -16.07, -23.917, -3.316, -14.42, 10.867, -10.232, 9.478]"
51.63365,0.18063,1.0,-24.839,0.05486,-6.283,0.0,"[0.337, 0.351, 0.191, 0.119, 0.507, 0.791, 0.378, 0.363, 0.719, 1.0, 0.86, 0.349]","[47.832, -22.812, -2.425, -37.358, 37.715, 70.299, 14.311, -20.976, -18.657, 26.465, 8.496, -23.25]"
51.81429,0.14621,0.415,-13.572,0.00914,-5.437,0.0,"[0.452, 0.225, 0.094, 0.114, 0.366, 0.356, 0.73, 0.721, 0.959, 1.0, 0.725, 0.092]","[45.65, 86.48, -125.37, 63.292, -0.396, -87.403, -31.633, 28.85, 15.852, -6.913, -36.983, 0.462]"
51.9605,0.3834,1.0,-26.135,0.06994,-10.115,0.0,"[1.0, 0.739, 0.712, 0.328, 0.205, 0.2, 0.284, 0.554, 0.289, 0.31, 0.315, 0.642]","[40.775, 65.348, -24.317, 57.387, 62.818, 35.86, -67.943, 49.754, -3.967, 41.393, -44.052, -34.182]"
52.3439,0.50454,1.0,-35.111,0.03028,-0.427,0.0,"[0.317, 0.189, 0.156, 0.21, 0.219, 0.208, 0.358, 0.801, 1.0, 0.671, 0.677, 0.488]","[42.592, 116.875, -62.947, 242.486, 15.901, 73.399, -10.073, 67.867, 7.206, 33.83, 21.444, 0.453]"
52.84844,0.5458,1.0,-42.607,0.08066,-6.076,0.0,"[0.394, 0.483, 0.456, 0.209, 0.31, 0.647, 1.0, 0.992, 0.791, 0.548, 0.742, 0.673]","[30.427, 3.759, -23.328, -63.33, 19.928, 145.908, -14.176, 50.982, -8.138, 36.78, -102.732, 4.456]"
53.39424,0.18834,1.0,-41.214,0.07877,-4.609,0.0,"[0.729, 0.774, 0.955, 1.0, 0.822, 0.601, 0.416, 0.38, 0.306, 0.283, 0.35, 0.824]","[36.879, 95.668, 33.896, -193.187, 6.272, 105.054, 12.714, -3.861, -18.97, 57.657, -47.281, 28.907]"
53.58259,0.10961,0.474,-20.511,0.03556,-12.689,0.0,"[1.0, 0.399, 0.118, 0.194, 0.211, 0.142, 0.288, 0.375, 0.122, 0.117, 0.285, 0.445]","[43.556, -61.304, -57.62, -39.18, -6.08, -6.806, -15.41, -7.841, 8.581, 25.423, -8.983, 21.102]"
53.6922,0.26286,0.77,-18.276,0.06989,-10.313,0.0,"[1.0, 0.119, 0.078, 0.067, 0.136, 0.144, 0.346, 0.618, 0.09, 0.062, 0.044, 0.557]","[44.488, -58.734, -54.289, -3.459, 22.824, 16.135, 5.769, -0.12, -3.447, -17.516, -35.675, 6.687]"
53.95506,0.25333,1.0,-24.87,0.04908,-3.031,0.0,"[0.569, 0.339, 0.292, 0.18, 0.298, 0.611, 0.121, 0.319, 0.333, 0.566, 0.866, 1.0]","[47.751, 2.018, -75.859, 105.658, -14.691, 33.939, -45.285, -9.458, -7.238, 15.247, -69.857, -11.729]"
54.20839,0.2956,1.0,-29.721,0.07112,-7.404,0.0,"[0.083, 0.125, 0.204, 0.099, 0.254, 0.825, 0.146, 0.197, 0.191, 0.744, 1.0, 0.213]","[40.217, 133.088, -114.325, -10.865, 29.357, 53.27, -17.786, -120.458, -9.12, 1.171, -113.37, 15.439]"
54.50399,0.31832,1.0,-32.816,0.05721,-4.048,0.0,"[0.211, 0.244, 0.245, 0.206, 0.315, 0.493, 0.165, 0.197, 0.132, 0.736, 1.0, 0.367]","[44.096, 64.568, -107.624, 58.303, 3.598, 70.228, -18.835, -35.685, -25.535, 43.084, -78.298, 27.668]"
54.82231,0.13937,0.053,-31.939,0.01974,-26.063,0.0,"[1.0, 0.712, 0.566, 0.548, 0.378, 0.432, 0.403, 0.377, 0.559, 0.7, 0.601, 0.404]","[27.565, 110.746, -27.737, 74.067, 30.751, -41.9, 2.272, -34.138, 7.178, -2.101, -20.701, 22.857]"
54.96168,0.09887,1.0,-42.04,0.01953,-10.449,0.0,"[0.13, 0.237, 0.351, 0.611, 0.906, 1.0, 0.494, 0.421, 0.948, 0.4, 0.191, 0.109]","[42.999, -13.868, -35.15, 49.433, 36.23, -36.05, 4.83, -0.343, -35.692, 21.058, 21.528, 15.928]"
55.06054,0.26068,1.0,-21.815,0.03574,-3.981,0.0,"[0.623, 0.589, 0.902, 0.247, 0.399, 0.707, 0.601, 0.78, 0.233, 0.107, 0.224, 1.0]","[49.505, 12.492, -8.423, 5.986, 8.642, 44.849, 22.365, 0.861, 4.338, 7.09, 28.853, -2.97]"
55.32122,0.2732,0.441,-15.485,0.02776,-9.507,0.0,"[0.174, 0.327, 0.321, 0.569, 0.39, 0.783, 0.738, 1.0, 0.15, 0.071, 0.09, 0.126]","[42.848, -11.094, -51.764, 146.136, 43.275, -25.225, -35.032, 4.974, 20.913, 4.863, -89.55, 28.193]"
55.59442,0.27274,1.0,-37.023,0.0526,-1.948,0.0,"[0.776, 0.534, 0.506, 0.967, 0.823, 0.401, 0.405, 0.572, 0.244, 0.269, 0.544, 1.0]","[47.698, 45.659, -28.463, 69.497, 59.911, 71.265, 3.38, 67.337, 7.2, 27.165, -33.447, -1.693]"
55.86717,0.13923,1.0,-32.694,0.04596,-14.91,0.0,"[0.337, 0.426, 0.506, 0.706, 0.801, 1.0, 0.55, 0.49, 0.303, 0.288, 0.146, 0.105]","[37.926, 54.462, -54.133, 55.804, 15.99, 22.975, -15.067, 35.344, -34.25, 38.622, -33.265, -10.729]"
56.00639,0.14549,1.0,-35.922,0.02557,-3.139,0.0,"[0.381, 0.331, 0.392, 0.328, 0.311, 0.349, 0.51, 1.0, 0.672, 0.375, 0.286, 0.411]","[51.976, 75.776, 111.465, 60.777, 49.244, 12.281, -11.6, -15.516, -11.549, 39.805, 17.259, -14.826]"
56.15188,0.53374,0.41,-11.992,0.04054,-5.365,0.0,"[0.503, 0.374, 0.33, 0.265, 0.603, 0.72, 0.498, 0.838, 1.0, 0.708, 0.474, 0.426]","[49.743, 59.949, 42.089, 19.656, 11.886, -12.989, 1.208, -13.671, -8.691, -23.019, 3.179, -5.375]"
56.68562,0.56522,0.967,-14.053,0.0853,-1.455,0.0,"[0.137, 0.055, 0.098, 0.468, 0.073, 0.084, 0.1, 0.146, 1.0, 0.162, 0.16, 0.099]","[50.278, 0.868, 24.165, 25.886, 11.605, 18.911, -20.034, -7.862, -4.968, -16.9, -13.711, 1.753]"
57.25084,0.56104,0.71,-13.979,0.04461,-5.377,0.0,"[0.608, 0.18, 0.213, 0.239, 0.554, 1.0, 0.236, 0.262, 0.548, 0.469, 0.396, 0.334]","[41.459, 15.32, -91.753, 183.329, -1.958, 42.542, -53.015, 78.286, 6.36, -48.392, -122.918, 8.609]"
57.81188,0.28322,1.0,-52.296,0.02897,-4.441,0.0,"[0.929, 0.183, 0.249, 0.29, 0.363, 1.0, 0.082, 0.161, 0.218, 0.237, 0.092, 0.65]","[42.693, 0.46, -144.453, 141.095, 5.057, 84.878, -21.961, -20.398, 7.038, 26.936, 21.999, 15.76]"
58.0951,0.26127,0.103,-38.898,0.00405,-29.412,0.0,"[0.774, 1.0, 0.264, 0.194, 0.064, 0.103, 0.124, 0.164, 0.101, 0.161, 0.079, 0.438]","[19.886, 175.013, -89.543, 133.657, 6.143, -79.602, -25.331, -34.068, -0.614, -25.997, -43.923, 1.196]"
58.35637,0.53533,1.0,-53.088,0.01876,-6.032,0.0,"[0.635, 0.143, 0.169, 0.191, 0.505, 1.0, 0.258, 0.352, 0.423, 0.352, 0.262, 0.368]","[37.468, 35.934, -161.63, 251.032, -13.492, -49.552, -54.246, 49.136, 15.766, 9.766, -52.885, 22.455]"
58.8917,0.30327,1.0,-55.108,0.03822,-3.372,0.0,"[0.954, 0.714, 0.368, 0.523, 0.646, 0.323, 0.396, 0.536, 0.251, 0.177, 0.197, 1.0]","[37.796, 88.426, -146.635, 171.353, 3.264, 205.004, -1.31, 85.96, 7.62, 37.078, 66.362, 8.845]"
59.19497,0.14327,1.0,-49.287,0.01632,-29.156,0.0,"[1.0, 0.805, 0.404, 0.393, 0.348, 0.392, 0.379, 0.343, 0.349, 0.365, 0.339, 0.167]","[23.067, 160.63, -47.194, 102.193, 21.277, -44.097, -47.275, -39.43, -4.823, 21.044, -38.951, 2.603]"
59.33823,0.09524,1.0,-47.808,0.04262,-19.697,0.0,"[1.0, 0.907, 0.307, 0.349, 0.34, 0.295, 0.241, 0.33, 0.503, 0.417, 0.415, 0.519]","[33.998, -133.22, -70.579, -0.947, 8.573, 65.843, 15.812, -41.572, -2.545, 70.134, 54.537, 3.385]"
59.43347,0.24816,1.0,-27.952,0.02835,-6.129,0.0,"[0.955, 0.24, 0.121, 0.157, 0.856, 0.919, 0.107, 0.201, 0.323, 0.13, 0.054, 1.0]","[41.606, -37.11, -146.872, 100.383, -2.206, 70.293, -3.211, -12.611, 37.87, -63.514, -13.413, 10.417]"
59.68163,0.32118,1.0,-35.673,0.06024,-16.81,0.0,"[0.811, 0.131, 0.191, 0.103, 0.756, 1.0, 0.085, 0.074, 0.283, 0.15, 0.06, 0.716]","[29.046, -173.588, -113.22, -44.357, 16.206, 23.411, 0.059, 2.091, 14.36, -23.757, -59.364, 16.319]"
60.00281,0.26821,1.0,-41.252,0.01009,-3.716,0.0,"[0.3, 0.18, 0.22, 0.601, 0.171, 0.152, 0.063, 0.867, 1.0, 0.049, 0.049, 0.293]","[44.29, 17.696, -141.338, 150.896, -28.204, -64.081, -48.724, -13.863, 7.43, -26.076, -73.366, 24.723]"
60.27102,0.12204,1.0,-37.487,0.01684,-18.514,0.0,"[1.0, 0.577, 0.452, 0.389, 0.563, 0.699, 0.197, 0.188, 0.454, 0.33, 0.283, 0.56]","[35.376, -67.633, -159.573, 8.181, 24.349, -74.608, -29.778, -60.144, 17.296, 23.928, -8.892, 21.624]"
60.39306,0.1571,0.925,-32.047,0.01506,-15.99,0.0,"[0.184, 0.187, 0.086, 0.053, 0.219, 0.361, 0.199, 0.214, 0.698, 0.93, 1.0, 0.03]","[39.51, -114.849, -63.07, 2.364, -18.298, -66.086, -13.406, -18.416, 1.616, 3.23, -6.876, 20.535]"
60.55016,0.25728,1.0,-27.443,0.0084,-5.889,0.0,"[1.0, 0.652, 0.275, 0.518, 0.68, 0.683, 0.316, 0.334, 0.3, 0.642, 0.337, 0.85]","[38.556, 41.736, -171.91, 199.856, -36.527, -91.856, -67.937, 15.979, 15.087, -19.55, -89.744, 19.874]"
60.80744,0.27306,1.0,-45.71,0.03148,-29.776,0.0,"[1.0, 0.999, 0.283, 0.181, 0.139, 0.336, 0.174, 0.146, 0.149, 0.605, 0.426, 0.27]","[19.074, 151.339, -106.048, 119.472, 11.88, 39.387, -28.072, -17.983, 8.175, -29.28, -2.834, -6.407]"
61.0805,0.23787,1.0,-54.971,0.02468,-3.746,0.0,"[0.801, 0.525, 0.226, 0.281, 0.331, 0.333, 0.075, 0.375, 0.356, 0.108, 0.172, 1.0]","[41.095, 94.31, -126.316, 136.384, -2.99, 126.098, -15.685, 79.714, 0.188, 39.523, 72.628, 0.002]"
61.31837,0.25601,0.869,-40.798,0.06584,-29.717,0.0,"[1.0, 0.656, 0.399, 0.337, 0.405, 0.431, 0.123, 0.25, 0.42, 0.246, 0.392, 0.553]","[23.816, -13.78, 57.265, -7.96, 65.836, 3.163, 27.774, -3.565, 4.902, -29.088, -39.582, 17.198]"
61.57438,0.34567,1.0,-39.665,0.08655,-4.665,0.0,"[1.0, 0.446, 0.346, 0.303, 0.566, 0.947, 0.138, 0.215, 0.409, 0.138, 0.156, 0.886]","[30.278, -83.242, 16.99, -127.609, 40.993, 62.678, 17.815, 8.339, -1.537, -2.693, -90.386, 32.423]"
61.92005,0.25769,0.706,-35.741,0.01795,-25.693,0.0,"[0.511, 1.0, 0.136, 0.159, 0.171, 0.274, 0.176, 0.088, 0.166, 0.185, 0.724, 0.226]","[29.391, -6.261, -7.69, 60.491, 85.508, -54.418, -2.862, -99.452, 5.236, 17.972, -16.196, -0.474]"
62.17773,0.28485,1.0,-34.948,0.02896,-4.103,0.0,"[0.826, 0.278, 0.142, 0.274, 0.427, 1.0, 0.112, 0.159, 0.195, 0.117, 0.159, 0.895]","[44.729, -16.339, -130.007, 118.909, -6.844, 42.744, -25.569, -17.782, 21.707, -26.049, 14.607, 4.776]"
62.46259,0.19066,0.551,-33.514,0.02304,-25.314,0.0,"[0.631, 1.0, 0.27, 0.659, 0.291, 0.362, 0.344, 0.406, 0.346, 0.131, 0.588, 0.502]","[31.637, 22.361, -5.845, 21.826, 62.461, -39.132, -14.711, -103.835, -14.172, 10.891, -22.751, -22.252]"
62.65324,0.36009,1.0,-31.546,0.08449,-5.293,0.0,"[0.826, 0.342, 0.233, 0.28, 0.298, 1.0, 0.16, 0.227, 0.181, 0.129, 0.15, 0.657]","[34.56, -89.655, 39.285, -66.211, 29.087, 14.747, -11.705, 17.421, 0.44, -15.724, -59.793, 0.619]"
63.01333,0.12186,0.312,-28.898,0.00784,-24.807,0.0,"[1.0, 0.322, 0.206, 0.23, 0.419, 0.452, 0.281, 0.451, 0.294, 0.204, 0.38, 0.671]","[31.666, -4.384, 17.878, 26.582, 21.512, -50.978, -18.916, -54.182, -28.78, 3.424, -9.096, 16.363]"
63.13519,0.09234,0.646,-31.839,0.03153,-23.908,0.0,"[0.861, 0.188, 0.172, 0.185, 0.175, 0.464, 0.115, 0.308, 0.24, 0.155, 1.0, 0.453]","[33.057, -69.262, 88.417, 11.261, 20.204, -6.119, -11.934, 2.159, -34.98, -18.887, 20.327, -6.196]"
63.22753,0.33728,1.0,-27.709,0.06913,-3.338,0.0,"[0.825, 0.484, 0.399, 0.767, 0.495, 0.457, 0.37, 0.646, 0.3, 0.232, 0.465, 1.0]","[40.852, -3.257, 41.332, -7.993, 16.896, 79.108, 11.247, 36.508, -8.49, -56.557, -44.405, 16.637]"
63.56481,0.10472,0.508,-27.515,0.00806,-20.476,0.0,"[1.0, 0.177, 0.199, 0.222, 0.287, 0.3, 0.108, 0.202, 0.444, 0.21, 0.476, 0.735]","[35.586, 17.595, 28.188, 30.654, 43.268, -59.627, -10.006, -59.552, -36.422, 16.86, -13.575, 22.277]"
63.66952,0.11519,0.992,-27.505,0.0534,-11.6,0.0,"[1.0, 0.951, 0.362, 0.434, 0.558, 0.457, 0.47, 0.544, 0.779, 0.784, 0.728, 0.352]","[40.012, -49.753, 12.494, -35.128, -11.718, 57.462, 5.058, -7.395, -7.294, -13.311, -43.175, 4.719]"
63.78472,0.30259,1.0,-23.043,0.04576,-6.34,0.0,"[0.906, 0.279, 0.119, 0.144, 0.404, 0.783, 0.054, 0.159, 0.302, 0.086, 0.093, 1.0]","[44.435, -11.074, -50.506, 22.086, -9.665, 52.052, 22.256, -20.238, 14.03, -34.827, 3.106, 8.983]"
64.0873,0.11456,0.605,-22.992,0.02306,-13.592,0.0,"[1.0, 0.359, 0.338, 0.221, 0.551, 0.865, 0.148, 0.164, 0.434, 0.303, 0.113, 0.683]","[42.546, -79.812, -29.279, -7.796, -15.972, -41.42, -4.769, -23.05, -14.185, 13.713, 23.449, 18.426]"
64.20186,0.13442,0.407,-18.818,0.04992,-15.035,0.0,"[0.721, 0.241, 0.294, 0.255, 0.767, 1.0, 0.196, 0.208, 0.5, 0.312, 0.117, 0.536]","[43.232, -65.942, 0.081, -24.591, -8.581, -23.811, 14.375, 14.315, -5.997, -27.901, 10.989, 29.354]"
64.33628,0.2381,0.989,-18.196,0.04198,-3.514,0.0,"[0.731, 0.337, 0.388, 1.0, 0.431, 0.184, 0.238, 0.673, 0.75, 0.217, 0.378, 0.74]","[48.81, 15.274, -16.98, 6.809, -8.45, 42.337, 23.826, -5.703, -4.025, -34.938, 8.502, 11.514]"
64.57438,0.34254,0.444,-16.312,0.12491,-9.485,0.0,"[0.768, 0.528, 0.59, 0.485, 1.0, 0.756, 0.384, 0.283, 0.405, 0.52, 0.519, 0.888]","[46.941, -42.966, 38.385, -35.509, -4.309, -16.169, 18.176, 3.93, -17.883, -9.358, 0.364, 4.701]"
64.91692,0.09388,0.614,-12.408,0.00379,-5.143,0.0,"[0.791, 0.458, 0.194, 0.236, 0.422, 0.421, 0.554, 0.552, 0.825, 0.859, 1.0, 0.086]","[50.899, 21.045, -3.814, 1.419, -21.36, -66.881, 14.763, -29.892, -12.311, 13.783, -25.54, -2.225]"
65.01079,0.20259,0.225,-11.76,0.05185,-8.1,0.0,"[1.0, 0.234, 0.184, 0.296, 0.888, 0.926, 0.144, 0.204, 0.285, 0.271, 0.73, 0.858]","[50.322, 26.1, 48.853, -23.66, 3.425, -23.127, 4.827, 10.151, 5.882, -15.779, 0.845, -1.288]"
65.21338,0.19166,0.17,-9.569,0.11293,-6.781,0.0,"[0.981, 0.242, 0.287, 0.502, 0.845, 1.0, 0.135, 0.17, 0.286, 0.163, 0.573, 0.902]","[52.36, 53.848, 47.007, -14.297, 5.52, -28.697, -0.446, -18.474, 7.26, 5.791, -0.72, 4.675]"
65.40503,0.44703,0.377,-7.643,0.06512,-3.152,0.0,"[0.745, 0.384, 0.361, 0.555, 0.618, 0.378, 0.277, 0.702, 1.0, 0.714, 0.808, 0.766]","[53.981, 31.235, 59.393, -17.198, 10.548, -27.215, 5.931, -17.167, 4.121, -1.06, -2.555, -6.112]"
65.85206,0.06363,0.026,-6.699,0.01567,-5.272,0.0,"[1.0, 0.495, 0.59, 0.715, 0.327, 0.313, 0.456, 0.712, 0.923, 0.587, 0.699, 0.693]","[54.873, 52.455, 68.005, -20.08, 18.937, -30.556, -22.92, 4.892, -1.057, -5.087, -0.032, 4.914]"
65.91569,0.11057,0.14,-5.509,0.07134,-1.682,0.0,"[0.701, 0.315, 0.514, 0.635, 0.451, 0.455, 0.628, 1.0, 0.992, 0.452, 0.301, 0.412]","[55.974, 71.27, 41.014, -16.732, 11.718, -29.015, -4.866, 14.518, 1.154, -1.425, -16.087, 23.716]"
66.02626,0.4059,0.012,-7.558,0.05103,-3.178,0.0,"[0.559, 0.11, 0.18, 0.37, 0.843, 1.0, 0.224, 0.292, 0.394, 0.384, 0.221, 0.511]","[52.314, 72.611, 16.807, 66.922, -35.181, -3.603, -5.168, 56.984, -10.792, -14.597, -59.071, 14.83]"
66.43215,0.24975,1.0,-33.087,0.13767,-2.359,0.0,"[0.779, 0.747, 0.842, 0.954, 1.0, 0.675, 0.357, 0.281, 0.176, 0.276, 0.303, 0.843]","[53.074, 120.603, 42.99, -7.182, 13.571, 81.134, -28.302, 13.723, -24.57, 34.472, 41.168, -6.394]"
66.6819,0.15084,0.479,-9.387,0.0578,-3.587,0.0,"[0.534, 0.163, 0.243, 0.221, 0.72, 1.0, 0.344, 0.235, 0.272, 0.176, 0.07, 0.425]","[53.03, 104.994, 4.183, -33.802, -15.097, -4.544, -49.34, 0.112, 11.849, 15.485, -23.716, 8.988]"
66.83274,0.13351,0.565,-10.286,0.03455,-2.904,0.0,"[0.208, 0.06, 0.076, 0.105, 1.0, 0.233, 0.093, 0.067, 0.118, 0.06, 0.095, 0.399]","[53.638, 107.095, 83.534, 41.496, 49.583, -6.466, 12.288, 0.568, 13.938, 6.404, -4.994, -5.683]"
66.96626,0.12195,0.336,-11.348,0.02753,-4.102,0.0,"[0.581, 0.212, 0.233, 0.245, 0.376, 1.0, 0.269, 0.19, 0.115, 0.222, 0.102, 0.253]","[50.058, 98.214, 74.215, 125.88, 25.438, -42.391, -18.542, -10.41, -5.711, 12.708, -40.315, -10.758]"
67.08821,0.15673,1.0,-21.169,0.03905,-1.712,0.0,"[0.668, 0.161, 0.079, 0.085, 0.212, 0.307, 0.494, 0.504, 1.0, 0.891, 0.758, 0.185]","[56.157, 82.084, 24.347, -3.926, -16.821, -1.444, -8.194, 3.288, -1.519, 35.538, 12.797, -10.369]"
67.24494,0.23837,0.183,-7.024,0.02649,-2.28,0.0,"[0.643, 0.327, 0.329, 0.55, 0.469, 0.541, 0.361, 0.434, 1.0, 0.371, 0.408, 0.504]","[55.499, 118.208, 58.15, 33.866, 1.03, -35.999, 5.006, 29.794, 6.425, -4.217, -19.328, 11.871]"
67.48331,0.29125,0.715,-11.526,0.03662,-2.825,0.0,"[0.715, 0.493, 0.757, 0.91, 1.0, 0.959, 0.682, 0.552, 0.497, 0.501, 0.526, 0.814]","[53.497, 108.567, 73.5, 12.394, 60.604, 21.381, -1.275, 1.959, -2.726, 27.767, -20.247, 27.929]"
67.77456,0.10898,0.59,-13.669,0.05167,-7.211,0.0,"[0.223, 0.249, 0.212, 0.418, 1.0, 0.649, 0.526, 0.551, 0.525, 0.385, 0.178, 0.229]","[51.421, 164.099, 64.329, -27.004, 11.952, -0.541, -40.337, -7.907, 33.355, 2.749, -5.501, -10.179]"
67.88354,0.15052,0.205,-9.256,0.01443,-5.285,0.0,"[0.53, 0.089, 0.074, 0.181, 0.639, 1.0, 0.296, 0.079, 0.043, 0.029, 0.076, 0.849]","[51.319, 31.614, 33.198, 51.665, 48.156, -40.809, -7.768, 1.758, 20.929, 13.488, -18.415, 28.389]"
68.03406,0.11605,0.849,-14.112,0.05803,-3.816,0.0,"[0.322, 0.507, 0.391, 0.453, 1.0, 0.585, 0.226, 0.187, 0.29, 0.279, 0.328, 0.376]","[52.34, 50.47, 17.917, 31.102, 42.678, 8.2, 8.889, 14.889, -11.407, -24.238, -19.188, 51.843]"
68.15011,0.25741,0.825,-13.195,0.04386,-1.281,0.0,"[0.879, 0.425, 0.282, 0.225, 0.38, 0.295, 0.162, 0.22, 0.244, 0.184, 0.212, 1.0]","[54.347, 83.288, 7.2, 69.345, -37.443, 12.553, 16.982, 6.47, -17.988, 24.049, -43.395, 22.302]"
68.40753,0.2712,1.0,-20.328,0.15342,-1.869,0.0,"[0.969, 0.14, 0.2, 0.183, 0.597, 1.0, 0.198, 0.304, 0.278, 0.219, 0.175, 0.815]","[52.316, 111.461, 13.428, -93.982, 23.817, 66.212, 13.283, -23.253, -20.667, 2.479, -15.613, 4.544]"
68.67873,0.19764,0.573,-8.351,0.06246,-1.154,0.0,"[0.593, 0.425, 0.652, 1.0, 0.443, 0.438, 0.477, 0.656, 0.705, 0.262, 0.453, 0.789]","[55.709, 61.027, 61.134, 18.929, -10.066, -19.932, 28.434, 30.314, -4.907, 9.218, -13.152, 26.186]"
68.87637,0.22018,0.492,-8.11,0.02378,-1.33,0.0,"[0.634, 0.422, 0.443, 0.547, 0.526, 0.518, 0.723, 0.723, 0.973, 0.323, 0.399, 1.0]","[54.868, 80.347, 51.879, 53.431, -10.718, -16.419, 19.391, -7.579, -5.312, 24.258, -32.304, 18.536]"
69.09655,0.29678,0.83,-15.149,0.1129,-1.378,0.0,"[0.478, 0.629, 0.602, 0.532, 0.995, 1.0, 0.414, 0.476, 0.286, 0.724, 0.923, 0.755]","[54.529, 76.149, 45.417, 20.633, -1.812, 0.95, 29.615, 19.687, 4.817, 18.964, -25.212, 30.372]"
